Este es un archivo con información de ventas de la marketplace tienda a nivel internacional,,,,,,,,,,,,,,,,,,Columna1,Columna2
Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Teléfono,Género,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Cantidad,Descuento,Ganancia,,
2748,MX-2019-107503,08/03/2019,12/03/19,Rápido,AA-10225,Alejandra Alcaraz,,,Empresa,Londrina,Paraná,Brasil,Sur,MAT-PA-10000748,5,0.00,374.00,,
2761,MX-2020-121755,20/02/2020,25/02/20,estándar,HU-15670,Héctor Urías,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-EL-10003306,2,0.00,224.80,,
2901,MX-2020-160892,19/10/2020,25/10/20,estándar,BA-12100,Blas Alba,,,Pequeña empresa,Londrina,Paraná,Brasil,Sur,MAT-CA-10004520,4,0.00,0.00,,
2952,MX-2018-148845,25/12/2018,01/01/19,estándar,HQ-15730,Hortensia Quiñones,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-SO-10001401,5,0.00,75.00,,
2953,MX-2018-148845,25/12/2018,01/01/19,estándar,HQ-15730,Hortensia Quiñones,,,Cliente,Curitiba,Paraná,Brasil,Sur,MOB-SI-10004176,2,0.00,422.40,,
3328,MX-2019-148187,21FechaPedido/03/2019,26/03/19,estándar,PC-19840,Pamela Casanova,,,Cliente,Curitiba,Paraná,Brasil,Sur,TEC-AC-10002460,4,0.00,328.80,,
3329,MX-2019-148187,21FechaPedido/03/2019,26/03/19,estándar,PC-19840,Pamela Casanova,,,Cliente,Curitiba,Paraná,Brasil,Sur,TEC-CO-10000243,9,0.00,2561.60,,
3539,MX-2018-108994,07/09/2018,07/09/18,Mismo día,AR-11605,Alejandra Reina,,,Cliente,Colombo,Paraná,Brasil,Sur,TEC-CO-10001706,2,0.00,17.90,,
3652,MX-2021-100650,28/07/2021FechaPedido,02/08/21,Rápido,KC-17200,Karmele Carbajal,,,Empresa,Curitiba,Paraná,Brasil,Sur,TEC-CO-10003293,3,0.00,686.49,,
4132,MX-2019-130015,14/11/2019,14/11/19,Mismo día,VC-21715,Violeta Cruz,,,Pequeña empresa,Toledo,Paraná,Brasil,Sur,MOB-SI-10001307,7,0.00,6220.20,,
4133,MX-2019-130015,14/11/2019,14/11/19,Mismo día,VC-21715,Violeta Cruz,,,Pequeña empresa,Toledo,Paraná,Brasil,Sur,MAT-AL-10000417,4,0.00,161.60,,
4211,MX-2021-142874,14/06/2021FechaPedido,17/06/21,urgente,LV-18025,Luís Velázquez,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-AR-10001858,5,0.00,73.00,,
4212,MX-2021-142874,14/06/2021FechaPedido,17/06/21,urgente,LV-18025,Luís Velázquez,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-AL-10003717,4,0.00,92.00,,
4368,MX-2020-158106,17/04/2020,20/04/20,urgente,AV-10210,Aída Vélez,,,Cliente,Colombo,Paraná,Brasil,Sur,MAT-CA-10001863,9,0.00,169.20,,
4369,MX-2020-158106,17/04/2020,20/04/20,urgente,AV-10210,Aída Vélez,,,Cliente,Colombo,Paraná,Brasil,Sur,MAT-EL-10002667,4,0.00,4490.40,,
4370,MX-2020-158106,17/04/2020,20/04/20,urgente,AV-10210,Aída Vélez,,,Cliente,Colombo,Paraná,Brasil,Sur,TEC-TE-10000454,8,0.00,1760.00,,
4371,MX-2020-158106,17/04/2020,20/04/20,urgente,AV-10210,Aída Vélez,,,Cliente,Colombo,Paraná,Brasil,Sur,MAT-GR-10000909,3,0.00,13.80,,
4855,MX-2018-123911,07/10/2018,09/10/18,Rápido,IC-16420,Isabel Coronado,,,Empresa,Curitiba,Paraná,Brasil,Sur,MOB-SI-10002001,7,0.00,9234.40,,
5178,MX-2021-100825,30/06/2021FechaPedido,06/07/21,estándar,RM-20455,Rocío Medina,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-PA-10001472,4,0.00,51.20,,
5477,MX-2021-168298,11/09/2021FechaPedido,15/09/21,estándar,IG-16570,Iván Girón,,,Cliente,Apucarana,Paraná,Brasil,Sur,MAT-ET-10004480,5,0.00,163.00,,
5845,MX-2021-161753,30/09/2021FechaPedido,04/10/21,estándar,NL-19435,Noa León,,,Cliente,Umuarama,Paraná,Brasil,Sur,TEC-CO-10002162,4,0.00,180.48,,
5846,MX-2021-161753,30/09/2021FechaPedido,04/10/21,estándar,NL-19435,Noa León,,,Cliente,Umuarama,Paraná,Brasil,Sur,MOB-LI-10003247,2,0.00,821.60,,
6138,MX-2021-134334,18/08/2021FechaPedido,23/08/21,estándar,BP-11995,Benita Pelayo,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-AL-10002433,5,0.00,1883.00,,
6245,MX-2021-101742,27/11/2021FechaPedido,01/12/21,estándar,OH-19675,Olegario Holguín,,,Pequeña empresa,Arapongas,Paraná,Brasil,Sur,MAT-ET-10000888,10,0.00,136.00,,
6370,MX-2021-123610,02/12/2021FechaPedido,09/12/21,estándar,TU-21295,Tomasa Urena,,,Cliente,Curitiba,Paraná,Brasil,Sur,MAT-AR-10002228,2,0.00,78.00,,
6497,MX-2018-121524,24/07/2018,27/07/18,urgente,EM-14500,Eulalia Márquez,,,Cliente,Rolândia,Paraná,Brasil,Sur,MAT-PA-10002433,6,0.00,99.60,,
6498,MX-2018-121524,24/07/2018,27/07/18,urgente,EM-14500,Eulalia Márquez,,,Cliente,Rolândia,Paraná,Brasil,Sur,MAT-CA-10000424,4,0.00,364.80,,
6499,MX-2018-121524,24/07/2018,27/07/18,urgente,EM-14500,Eulalia Márquez,,,Cliente,Rolândia,Paraná,Brasil,Sur,MAT-AL-10002100,1,0.00,45.20,,
6686,MX-2018-161669,17/08/2018,20/08/18,urgente,DT-13585,Dolores Treviño,,,Empresa,Araucária,Paraná,Brasil,Sur,MOB-LI-10000393,1,0.00,347.20,,
7018,MX-2021-104829,05/11/2021FechaPedido,08/11/21,urgente,SO-20650,Sabina Ornelas,,,Empresa,Maringá,Paraná,Brasil,Sur,MAT-EL-10002529,3,0.00,2245.80,,
7019,MX-2021-104829,05/11/2021FechaPedido,08/11/21,urgente,SO-20650,Sabina Ornelas,,,Empresa,Maringá,Paraná,Brasil,Sur,MAT-GR-10004456,3,0.00,25.80,,
8299,MX-2018-130981,11/02/2018,15/02/18,estándar,SS-20710,Salomón Soto,,,Pequeña empresa,Curitiba,Paraná,Brasil,Sur,TEC-CO-10002635,2,0.00,814.19,,
8394,MX-2019-126872,26/02/2019,02/03/19,estándar,SP-20770,Sergio Porras,,,Empresa,Pato Branco,Paraná,Brasil,Sur,MAT-SU-10001433,2,0.00,158.80,,
8576,MX-2019-136385,06/12/2019,12/12/19,estándar,LV-18055,Luján Valdés,,,Cliente,Apucarana,Paraná,Brasil,Sur,MAT-PA-10000749,1,0.00,71.00,,
8577,MX-2019-136385,06/12/2019,12/12/19,estándar,LV-18055,Luján Valdés,,,Cliente,Apucarana,Paraná,Brasil,Sur,MOB-MO-10000147,4,0.00,441.60,,
8825,MX-2021-103646,11/09/2021FechaPedido,15/09/21,estándar,AG-11575,Atila Godoy,,,Empresa,Francisco Beltrão,Paraná,Brasil,Sur,MAT-AL-10002822,3,0.00,67.20,,
8826,MX-2021-103646,11/09/2021FechaPedido,15/09/21,estándar,AG-11575,Atila Godoy,,,Empresa,Francisco Beltrão,Paraná,Brasil,Sur,MOB-LI-10002053,4,0.00,2557.60,,
9629,MX-2020-146766,05/07/2020,12/07/20,estándar,VA-21595,Violeta Arnelas,,,Cliente,Cambé,Paraná,Brasil,Sur,MOB-SI-10004976,5,0.00,1450.00,,
6550,MX-2021-126984,18/12/2021FechaPedido,20/12/21,Rápido,HB-15820,Hernando Baeza,,,Cliente,Paysandú,Paysandú,Uruguay,Sur,MOB-SI-10001938,11,0.00,8681.20,,
712,US-2020-157175,14/11/2020,16/11/20,Rápido,JC-17035,Jairo Castelo,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MOB-MO-10002501,6,0.50,-232.80,,
713,US-2020-157175,14/11/2020,16/11/20,Rápido,JC-17035,Jairo Castelo,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MAT-SO-10003619,1,0.20,-10.96,,
714,US-2020-157175,14/11/2020,16/11/20,Rápido,JC-17035,Jairo Castelo,,,Empresa,Baní,Peravia,República Dominicana,Caribe,TEC-AC-10001642,5,0.20,-390.40,,
715,US-2020-157175,14/11/2020,16/11/20,Rápido,JC-17035,Jairo Castelo,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MOB-SI-10003956,2,0.20,-100.96,,
1297,US-2021-124863,03/06/2021FechaPedido,05/06/21,urgente,EG-13735,Edith González,,,Pequeña empresa,Baní,Peravia,República Dominicana,Caribe,MAT-ET-10001962,8,0.20,-47.36,,
2530,MX-2019-129959,01/09/2019,05/09/19,estándar,AB-11110,Aníbal Barragán,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MAT-GR-10003284,4,0.20,81.76,,
2837,MX-2021-137246,18/08/2021FechaPedido,22/08/21,estándar,HH-15850,Higinia Horta,,,Cliente,Baní,Peravia,República Dominicana,Caribe,MAT-GR-10003951,3,0.20,41.16,,
5977,US-2018-104857,10/11/2018,14/11/18,estándar,AA-10615,Alicia Abrego,,,Empresa,Baní,Peravia,República Dominicana,Caribe,TEC-MÁ-10003563,5,0.70,-1917.60,,
8226,MX-2018-138457,09/11/2018,14/11/18,estándar,EM-13855,Elías Macías,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MAT-PA-10000460,7,0.20,55.44,,
8227,MX-2018-138457,09/11/2018,14/11/18,estándar,EM-13855,Elías Macías,,,Empresa,Baní,Peravia,República Dominicana,Caribe,MAT-PA-10004776,3,0.20,31.08,,
71,US-2021-120194,12/09/2021FechaPedido,19/09/21,estándar,VA-21445,Valentina Acuna,,,Empresa,Abreu e Lima,Pernambuco,Brasil,Sur,MOB-ME-10000182,2,0.20,-812.24,,
332,MX-2018-161116,19/10/2018,23/10/18,estándar,ES-14230,Emiliana Serna,,,Empresa,Paulista,Pernambuco,Brasil,Sur,MAT-CA-10004242,9,0.00,343.80,,
333,MX-2018-161116,19/10/2018,23/10/18,estándar,ES-14230,Emiliana Serna,,,Empresa,Paulista,Pernambuco,Brasil,Sur,MAT-PA-10003496,2,0.00,235.60,,
740,MX-2021-108406,29/11/2021FechaPedido,05/12/21,estándar,RV-20635,Rodolfo Villaseñor,,,Empresa,Camaragibe,Pernambuco,Brasil,Sur,MAT-PA-10003982,3,0.00,197.40,,
1044,MX-2018-152534,27/09/2018,01/10/18,estándar,DV-13285,Daniela Vélez,,,Cliente,Jurema,Pernambuco,Brasil,Sur,TEC-CO-10002970,6,0.00,916.10,,
1045,MX-2018-152534,27/09/2018,01/10/18,estándar,DV-13285,Daniela Vélez,,,Cliente,Jurema,Pernambuco,Brasil,Sur,MAT-AR-10003162,1,0.00,56.60,,
1435,MX-2021-104780,25/10/2021FechaPedido,30/10/21,estándar,PC-19915,Patrocinio Castro,,,Cliente,Gravatá,Pernambuco,Brasil,Sur,MOB-SI-10000279,8,0.00,491.20,,
1644,MX-2021-127719,18/03/2021FechaPedido,21/03/21,urgente,EC-14395,Ernestina Cepeda,,,Empresa,Jurema,Pernambuco,Brasil,Sur,MOB-MO-10001048,3,0.00,162.00,,
1936,MX-2018-109239,18/06/2018,22/06/18,estándar,IR-16465,Isaías Rosales,,,Cliente,Recife,Pernambuco,Brasil,Sur,TEC-TE-10004714,2,0.00,313.60,,
1937,MX-2018-109239,18/06/2018,22/06/18,estándar,IR-16465,Isaías Rosales,,,Cliente,Recife,Pernambuco,Brasil,Sur,TEC-MÁ-10001510,3,0.00,83.40,,
1938,MX-2018-109239,18/06/2018,22/06/18,estándar,IR-16465,Isaías Rosales,,,Cliente,Recife,Pernambuco,Brasil,Sur,MOB-LI-10004146,2,0.00,278.40,,
2027,MX-2018-123883,16/10/2018,18/10/18,urgente,BH-11875,Baudilia Hurtado,,,Empresa,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MOB-LI-10003303,5,0.00,550.00,,
2028,MX-2018-123883,16/10/2018,18/10/18,urgente,BH-11875,Baudilia Hurtado,,,Empresa,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-AL-10003968,3,0.00,246.60,,
2981,MX-2020-151022,02/08/2020,05/08/20,urgente,OM-19765,Osmundo Montes,,,Empresa,Recife,Pernambuco,Brasil,Sur,TEC-CO-10001277,2,0.00,203.77,,
3001,MX-2021-105536,12/10/2021FechaPedido,16/10/21,estándar,ES-14290,Eduardo Sierra,,,Pequeña empresa,Recife,Pernambuco,Brasil,Sur,MOB-LI-10004846,5,0.00,56.00,,
3367,MX-2021-108189,04/12/2021FechaPedido,07/12/21,Rápido,DB-13330,Darío Briones,,,Cliente,Garanhuns,Pernambuco,Brasil,Sur,MAT-GR-10004448,3,0.00,165.00,,
3368,MX-2021-108189,04/12/2021FechaPedido,07/12/21,Rápido,DB-13330,Darío Briones,,,Cliente,Garanhuns,Pernambuco,Brasil,Sur,TEC-AC-10002630,3,0.00,232.80,,
3651,MX-2020-101266,09/02/2020,11/02/20,Rápido,HQ-15730,Hortensia Quiñones,,,Cliente,Palmares,Pernambuco,Brasil,Sur,TEC-TE-10002112,2,0.00,156.00,,
3811,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,TEC-AC-10000700,6,0.00,746.40,,
3812,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-AR-10002616,4,0.00,504.80,,
3813,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-SU-10004634,3,0.00,148.80,,
3814,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-SU-10000334,2,0.00,36.80,,
3815,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-GR-10000248,4,0.00,164.00,,
3816,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-PA-10002489,5,0.00,688.00,,
3817,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MOB-MO-10003720,3,0.00,145.80,,
3818,MX-2019-123715,04/12/2019,08/12/19,estándar,KA-17215,Karmele Andante,,,Cliente,Recife,Pernambuco,Brasil,Sur,MOB-MO-10000633,4,0.00,1052.80,,
3823,MX-2018-126648,28/06/2018,05/07/18,estándar,CF-12280,Cristian Ferro,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-SO-10003972,8,0.00,568.00,,
3824,MX-2018-126648,28/06/2018,05/07/18,estándar,CF-12280,Cristian Ferro,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-GR-10004173,3,0.00,115.20,,
3825,MX-2018-126648,28/06/2018,05/07/18,estándar,CF-12280,Cristian Ferro,,,Cliente,Recife,Pernambuco,Brasil,Sur,MAT-EL-10000998,3,0.00,33.60,,
3829,MX-2019-123617,21FechaPedido/11/2019,25/11/19,estándar,ES-13975,Eloísa Soto,,,Empresa,Recife,Pernambuco,Brasil,Sur,TEC-AC-10002277,2,0.00,1173.60,,
4048,MX-2020-143119,09/03/2020,14/03/20,Rápido,TC-21085,Tina Cardona,,,Cliente,Paulista,Pernambuco,Brasil,Sur,MAT-SU-10003128,9,0.00,759.60,,
4610,MX-2018-102113,02/12/2018,07/12/18,estándar,AR-11140,Antonio Rocha,,,Cliente,Igarassu,Pernambuco,Brasil,Sur,MAT-AR-10001651,2,0.00,112.00,,
4611,MX-2018-102113,02/12/2018,07/12/18,estándar,AR-11140,Antonio Rocha,,,Cliente,Igarassu,Pernambuco,Brasil,Sur,MAT-ET-10001516,7,0.00,28.00,,
5243,MX-2019-166597,18/04/2019,23/04/19,estándar,YV-21850,Yago Villanueva,,,Cliente,Recife,Pernambuco,Brasil,Sur,TEC-CO-10004471,6,0.00,1663.85,,
5293,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-GR-10002614,8,0.00,276.80,,
5294,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MOB-LI-10002910,3,0.00,1079.40,,
5295,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-ET-10003408,5,0.00,79.00,,
5296,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,TEC-CO-10004728,5,0.00,2325.64,,
5297,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,TEC-TE-10003172,2,0.00,270.00,,
5298,MX-2021-143763,22/10/2021FechaPedido,26/10/21,estándar,BT-11710,Baltasar Téllez,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-EL-10004539,1,0.00,839.40,,
5478,MX-2021-107202,07/06/2021FechaPedido,11/06/21,estándar,FV-14740,Felipe Vélez,,,Empresa,Recife,Pernambuco,Brasil,Sur,MAT-AL-10004624,2,0.00,652.80,,
6241,MX-2021-168564,23/09/2021FechaPedido,24/09/21,Mismo día,ÁO-11050,Ángeles Ornelas,,,Empresa,Recife,Pernambuco,Brasil,Sur,MAT-SO-10002955,6,0.00,326.40,,
6242,MX-2021-168564,23/09/2021FechaPedido,24/09/21,Mismo día,ÁO-11050,Ángeles Ornelas,,,Empresa,Recife,Pernambuco,Brasil,Sur,MAT-AR-10002703,5,0.00,160.00,,
6753,MX-2018-125920,16/06/2018,21/06/18,estándar,IL-16375,Ignacio Lobato,,,Pequeña empresa,Vitória de Santo Antão,Pernambuco,Brasil,Sur,MAT-CA-10004672,4,0.00,64.00,,
6754,MX-2018-125920,16/06/2018,21/06/18,estándar,IL-16375,Ignacio Lobato,,,Pequeña empresa,Vitória de Santo Antão,Pernambuco,Brasil,Sur,MAT-ET-10002576,3,0.00,34.80,,
7681,MX-2021-134138,30/08/2021FechaPedido,03/09/21,estándar,HV-15625,Heriberto Valderas,,,Cliente,Arcoverde,Pernambuco,Brasil,Sur,TEC-AC-10004877,3,0.00,327.60,,
7934,MX-2021-126424,20/05/2021FechaPedido,22/05/21,Rápido,NP-19405,Nina Pérez,,,Cliente,Paulista,Pernambuco,Brasil,Sur,TEC-CO-10003746,3,0.00,1659.82,,
9484,MX-2018-109876,09/09/2018,14/09/18,estándar,SA-20920,Sofía Alba,,,Cliente,Palmares,Pernambuco,Brasil,Sur,MAT-PA-10004161,5,0.00,5.00,,
9487,MX-2021-128048,25/11/2021FechaPedido,30/11/21,estándar,AD-10735,Alejandra Duarte,,,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-EL-10004245,7,0.00,1244.60,,
9737,MX-2019-148614,14/10/2019,14/10/19,Mismo día,DS-13705,Dino Saucedo,,,Empresa,Paulista,Pernambuco,Brasil,Sur,MOB-LI-10001469,5,0.00,5988.00,,
9895,MX-2018-120929,13/08/2018,15/08/18,Rápido,TA-21310,Tomás Arredondo,,,Cliente,Recife,Pernambuco,Brasil,Sur,MOB-SI-10002589,7,0.00,2534.00,,
10013,US-2019-113131,27/09/2019,30/09/19,urgente,RD-20215,Ramiro Dávila,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MOB-MO-10002135,9,0.60,-1359.36,,
10031,US-2021-160745,29/10/2021FechaPedido,02/11/21,estándar,LG-17815,Lorena Garay,,,Cliente,Surubim,Pernambuco,Brasil,Sur,TEC-MÁ-10003938,2,0.60,-2028.80,,
10032,US-2021-160745,29/10/2021FechaPedido,02/11/21,estándar,LG-17815,Lorena Garay,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MAT-EL-10003154,2,0.60,-3828.56,,
10033,US-2021-160745,29/10/2021FechaPedido,02/11/21,estándar,LG-17815,Lorena Garay,,,Cliente,Surubim,Pernambuco,Brasil,Sur,TEC-AC-10001686,3,0.60,-299.04,,
10039,US-2018-127306,14/10/2018,19/10/18,Rápido,IE-16255,Inmaculada Escobar,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-SU-10003474,4,0.60,-114.08,,
10052,US-2021-114118,14/03/2021FechaPedido,17/03/21,urgente,AV-11530,Astrid Vega,,,Pequeña empresa,Surubim,Pernambuco,Brasil,Sur,MAT-CA-10002109,2,0.60,-144.40,,
10053,US-2021-114118,14/03/2021FechaPedido,17/03/21,urgente,AV-11530,Astrid Vega,,,Pequeña empresa,Surubim,Pernambuco,Brasil,Sur,MAT-CA-10000259,5,0.60,-117.20,,
10061,US-2019-148782,18/02/2019,23/02/19,estándar,EP-14215,Evaristo Pérez,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-SU-10002341,1,0.60,-48.60,,
10062,US-2019-148782,18/02/2019,23/02/19,estándar,EP-14215,Evaristo Pérez,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,TEC-AC-10002526,5,0.60,-383.00,,
10063,US-2019-148782,18/02/2019,23/02/19,estándar,EP-14215,Evaristo Pérez,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-CA-10004834,2,0.60,-14.56,,
10064,US-2019-148782,18/02/2019,23/02/19,estándar,EP-14215,Evaristo Pérez,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-SO-10000984,5,0.60,-502.20,,
10093,US-2020-152275,01/12/2020,03/12/20,Rápido,NC-19150,Nadia Calderón,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MAT-SO-10003604,1,0.60,-11.48,,
10098,US-2020-135895,05/09/2020,05/09/20,Mismo día,NJ-19420,Nilo Jaime,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,TEC-AC-10000333,2,0.60,-154.16,,
10146,US-2019-111598,04/11/2019,04/11/19,Mismo día,RA-20530,Romero Arévalo,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MAT-PA-10002242,2,0.60,-185.20,,
10147,US-2019-111598,04/11/2019,04/11/19,Mismo día,RA-20530,Romero Arévalo,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MAT-CA-10000966,3,0.60,-16.92,,
10160,US-2020-125675,23/03/2020,29/03/20,estándar,LF-17500,Leticia Flórez,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MAT-CA-10001787,2,0.60,-19.52,,
10161,US-2020-125675,23/03/2020,29/03/20,estándar,LF-17500,Leticia Flórez,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,TEC-CO-10002478,4,0.60,-1448.46,,
10162,US-2020-125675,23/03/2020,29/03/20,estándar,LF-17500,Leticia Flórez,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MAT-EL-10004996,1,0.60,-183.28,,
10163,US-2020-125675,23/03/2020,29/03/20,estándar,LF-17500,Leticia Flórez,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,TEC-AC-10004170,2,0.60,-185.60,,
10184,US-2021-112424,02/07/2021FechaPedido,07/07/21,Rápido,OP-19630,Olimpia Pedraza,,,Empresa,Surubim,Pernambuco,Brasil,Sur,MOB-SI-10004523,2,0.60,-379.36,,
10192,US-2021-113999,02/12/2021FechaPedido,06/12/21,estándar,EG-14320,Eulalio García,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MAT-PA-10002346,9,0.60,-144.00,,
10209,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-AL-10004328,4,0.60,-782.08,,
10210,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-EL-10002661,4,0.60,-4826.88,,
10211,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-ET-10002725,3,0.60,-105.36,,
10212,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-EL-10004959,2,0.60,-3471.12,,
10213,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,MAT-AL-10004852,7,0.60,-420.00,,
10214,US-2019-131793,05/12/2019,08/12/19,Rápido,LÁ-17620,León Ávila,,,Empresa,Bezerros,Pernambuco,Brasil,Sur,TEC-CO-10003423,3,0.60,-948.70,,
10227,US-2020-112361,04/04/2020,07/04/20,Rápido,AT-10090,Alejandro Trejo,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MOB-LI-10001625,5,0.60,-3160.20,,
10228,US-2020-112361,04/04/2020,07/04/20,Rápido,AT-10090,Alejandro Trejo,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MAT-CA-10004296,3,0.60,-100.68,,
10244,US-2019-131212,04/08/2019,06/08/19,urgente,JO-16735,Jeremías Orozco,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MAT-PA-10001467,6,0.60,-407.04,,
10245,US-2019-131212,04/08/2019,06/08/19,urgente,JO-16735,Jeremías Orozco,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,TEC-CO-10003330,2,0.60,-667.16,,
10250,US-2019-149552,19/11/2019,21/11/19,urgente,AC-10105,Abraham Cedillo,,,Cliente,Surubim,Pernambuco,Brasil,Sur,MOB-SI-10001991,3,0.60,-445.80,,
10273,US-2020-151841,22/01/2020,26/01/20,Rápido,DV-13540,Darío Vallejo,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MAT-AL-10001245,2,0.60,-352.00,,
10274,US-2020-151841,22/01/2020,26/01/20,Rápido,DV-13540,Darío Vallejo,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MOB-LI-10002919,3,0.60,-478.32,,
10275,US-2020-151841,22/01/2020,26/01/20,Rápido,DV-13540,Darío Vallejo,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,TEC-TE-10004185,3,0.60,-1870.56,,
10276,US-2020-151841,22/01/2020,26/01/20,Rápido,DV-13540,Darío Vallejo,,,Cliente,Bezerros,Pernambuco,Brasil,Sur,MOB-ME-10000190,4,0.60,-1789.76,,
4007,MX-2021-102176,30/10/2021FechaPedido,06/11/21,estándar,PS-20065,Piedad Sosa,,,Cliente,Teresina,Piauí,Brasil,Sur,MAT-PA-10000954,1,0.00,40.00,,
4008,MX-2021-102176,30/10/2021FechaPedido,06/11/21,estándar,PS-20065,Piedad Sosa,,,Cliente,Teresina,Piauí,Brasil,Sur,MOB-MO-10004474,3,0.00,238.20,,
4009,MX-2021-102176,30/10/2021FechaPedido,06/11/21,estándar,PS-20065,Piedad Sosa,,,Cliente,Teresina,Piauí,Brasil,Sur,MAT-ET-10003414,2,0.00,49.60,,
4601,MX-2021-168543,06/10/2021FechaPedido,10/10/21,estándar,JC-17005,Julio César Torres,,,Cliente,Teresina,Piauí,Brasil,Sur,MAT-CA-10003787,5,0.00,44.00,,
